model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
ARIMA,2021-06-01,2021-07-01,1,validation,2805.884166609781,4751.328577118231,513.7935288008669,4092.87567591659,5409.781478319872,3744.3117651788166,5758.345389057646,1655.5858863300737,-14.32929478602724
BVAR,2021-06-01,2021-07-01,1,validation,2805.884166609781,5135.044926183897,502.23910433289797,4491.399615748152,5778.690236619641,4150.674370063789,6119.415482304004,2045.8030321360102,-17.89146647673097
DMA,2021-06-01,2021-07-01,1,validation,2805.884166609781,4290.996977833531,,,,,,,
DMS,2021-06-01,2021-07-01,1,validation,2805.884166609781,4220.011212115498,,,,,,,
MS-VAR,2021-06-01,2021-07-01,1,validation,2805.884166609781,4220.011212115498,537.6041951121811,3531.0437142259225,4908.9787100050735,3166.326351758008,5273.696072472988,1112.2443303099374,-10.665626669284247
MS-VECM,2021-06-01,2021-07-01,1,validation,2805.884166609781,4313.68713566359,537.6041951121811,3624.7196377740147,5002.654633553166,3260.0022753061003,5367.37199602108,1205.29768488879,-11.139151218591156
Naive,2021-06-01,2021-07-01,1,validation,2805.884166609781,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,1732.6873805234573,-14.377251063329487
VECM,2021-06-01,2021-07-01,1,validation,2805.884166609781,5006.408345763825,487.56812755551425,4381.564648585212,5631.2520429424385,4050.7923757454128,5962.024315782238,1925.4439415148993,-17.293149171881566
XGBoost,2021-06-01,2021-07-01,1,validation,2805.884166609781,6138.78076171875,3.689947065799737,6134.051904279796,6143.509619157704,6131.548598364923,6146.012925072577,3330.814765410602,-407920.73358488
ARIMA,2021-07-01,2021-08-01,1,validation,3543.508985941734,4684.870678746487,513.7935288008669,4026.417777544846,5343.323579948128,3677.853866807073,5691.887490685902,856.2085924722961,-9.628158708046819
BVAR,2021-07-01,2021-08-01,1,validation,3543.508985941734,5151.59762878775,523.4361681666026,4480.787188010965,5822.408069564535,4125.681590975586,6177.513666599914,1313.0805096863871,-11.898489887890602
DMA,2021-07-01,2021-08-01,1,validation,3543.508985941734,3473.396437948882,,,,,,,
DMS,2021-07-01,2021-08-01,1,validation,3543.508985941734,3318.153330601252,,,,,,,
MS-VAR,2021-07-01,2021-08-01,1,validation,3543.508985941734,3318.153330601252,537.6041951121811,2629.185832711677,4007.120828490827,2264.468470243762,4371.838190958742,162.77945923615175,-7.293919189726298
MS-VECM,2021-07-01,2021-08-01,1,validation,3543.508985941734,3305.9976895415575,537.6041951121811,2617.030191651982,3994.965187431133,2252.3128291840676,4359.682549899047,166.82916912214856,-7.303652907445995
Naive,2021-07-01,2021-08-01,1,validation,3543.508985941734,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,997.8382227552236,-10.122352808079928
VECM,2021-07-01,2021-08-01,1,validation,3543.508985941734,5006.408345763825,487.56812755551425,4381.564648585212,5631.2520429424385,4050.7923757454128,5962.024315782238,1188.1904248460748,-11.609568334432586
XGBoost,2021-07-01,2021-08-01,1,validation,3543.508985941734,6416.37939453125,3.689947065799737,6411.650537092296,6421.108251970204,6409.147231177423,6423.611557885077,2870.7885788911494,-303085.38288483437
ARIMA,2021-08-01,2021-09-01,1,validation,2704.1872990039246,4714.1044969507675,513.7935288008669,4055.6515957491265,5372.5573981524085,3707.087685011353,5721.121308890182,1720.0509768133454,-14.812303966239304
BVAR,2021-08-01,2021-09-01,1,validation,2704.1872990039246,5173.60616109543,536.3821698262282,4486.204751624204,5861.007570566657,4122.316426286605,6224.895895904256,2166.7980641688328,-17.801466887513904
DMA,2021-08-01,2021-09-01,1,validation,2704.187299003924,3322.756935155314,,,,,,,
DMS,2021-08-01,2021-09-01,1,validation,2704.187299003924,3257.1937485714843,,,,,,,
MS-VAR,2021-08-01,2021-09-01,1,validation,2704.1872990039246,3257.1937485714843,537.6041951121811,2568.226250681909,3946.16124646106,2203.5088882139944,4310.878608928974,334.4956907096578,-7.7351213347290715
MS-VECM,2021-08-01,2021-09-01,1,validation,2704.1872990039246,3311.5920740859538,537.6041951121811,2622.6245761963783,4000.5595719755293,2257.907213728464,4365.276934443444,373.6252077807428,-7.844326243120507
Naive,2021-08-01,2021-09-01,1,validation,2704.1872990039246,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,1834.3734824506375,-15.111543038402289
VECM,2021-08-01,2021-09-01,1,validation,2704.1872990039246,5006.408345763825,487.56812755551425,4381.564648585212,5631.2520429424385,4050.7923757454128,5962.024315782238,2027.1404049207272,-18.256277904515613
XGBoost,2021-08-01,2021-09-01,1,validation,2704.1872990039246,6779.21240234375,3.689947065799737,6774.483544904796,6783.941259782704,6771.980238989923,6786.444565697577,4072.9432736414587,-609806.2813182112
ARIMA,2021-09-01,2021-10-01,1,validation,2269.211946488995,4482.684259845334,513.7935288008669,3824.231358643693,5141.137161046975,3475.6674479059197,5489.701071784748,1923.5971237931972,-16.44060951223258
BVAR,2021-09-01,2021-10-01,1,validation,2269.211946488995,5151.6883166648495,547.9168973257421,4449.504559108485,5853.872074221214,4077.790931385494,6225.585701944205,2573.3473772371826,-21.063023978980446
DMA,2021-09-01,2021-10-01,1,validation,2269.211946488995,3112.353885157349,,,,,,,
DMS,2021-09-01,2021-10-01,1,validation,2269.211946488995,3069.7313986450818,,,,,,,
MS-VAR,2021-09-01,2021-10-01,1,validation,2269.211946488995,3069.7313986450818,537.6041951121811,2380.7639007555063,3758.6988965346573,2016.0465382875918,4123.416259002572,529.5145846443706,-8.314695870482304
MS-VECM,2021-09-01,2021-10-01,1,validation,2269.211946488995,3178.607342355866,537.6041951121811,2489.639844466291,3867.574840245441,2124.922481998376,4232.292202713355,626.1554720014292,-8.636766500058195
Naive,2021-09-01,2021-10-01,1,validation,2269.211946488995,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,2269.3405431198935,-18.656087194791223
VECM,2021-09-01,2021-10-01,1,validation,2269.211946488995,5006.408345763825,487.56812755551425,4381.564648585212,5631.2520429424385,4050.7923757454128,5962.024315782238,2462.1155419143865,-22.866739113362172
XGBoost,2021-09-01,2021-10-01,1,validation,2269.211946488995,6686.97509765625,3.689947065799737,6682.246240217296,6691.703955095204,6679.742934302423,6694.207261010077,4415.681321468889,-716697.5784397476
ARIMA,2021-10-01,2021-11-01,1,validation,1588.37233054694,4382.904730792546,513.7935288008669,3724.4518295909047,5041.357631994187,3375.8879188531314,5389.92154273196,2504.6554476161714,-21.95222000052765
BVAR,2021-10-01,2021-11-01,1,validation,1588.37233054694,5153.0222328648,517.8311671767773,4489.394889881406,5816.649575848193,4138.091795126004,6167.952670603595,3272.4949517606397,-30.861988378508403
DMA,2021-10-01,2021-11-01,1,validation,1588.37233054694,2494.868516675885,,,,,,,
DMS,2021-10-01,2021-11-01,1,validation,1588.37233054694,2483.789778233991,,,,,,,
MS-VAR,2021-10-01,2021-11-01,1,validation,1588.37233054694,2483.789778233991,537.6041951121811,1794.8222803444157,3172.757276123566,1430.104917876501,3537.474638591481,613.4808844809422,-8.593122926333765
MS-VECM,2021-10-01,2021-11-01,1,validation,1588.37233054694,2518.023953200883,537.6041951121811,1829.056455311308,3206.991451090458,1464.3390928433932,3571.708813558373,644.6451966871352,-8.701212518300617
Naive,2021-10-01,2021-11-01,1,validation,1588.37233054694,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,2950.179986974728,-25.518400934982427
VECM,2021-10-01,2021-11-01,1,validation,1588.37233054694,5006.408345763825,487.56812755551425,4381.564648585212,5631.2520429424385,4050.7923757454128,5962.024315782238,3142.955156380286,-31.681056053177095
XGBoost,2021-10-01,2021-11-01,1,validation,1588.37233054694,6789.20654296875,3.689947065799737,6784.477685529796,6793.935400407704,6781.974379614923,6796.438706322577,5198.752382723443,-993291.5131571034
ARIMA,2021-11-01,2021-12-01,1,validation,3139.2264604363068,4306.9511631402265,513.7935288008669,3648.4982619385855,4965.4040643418675,3299.934351200812,5313.96797507964,881.9217419102844,-9.743458339603789
BVAR,2021-11-01,2021-12-01,1,validation,3139.2264604363068,5147.673760820939,525.4013980362893,4474.344776628001,5821.002745013877,4117.905943242847,6177.441578399031,1712.0374524247477,-14.489585074037212
DMA,2021-11-01,2021-12-01,1,validation,3139.2264604363068,1785.1258046727644,,,,,,,
DMS,2021-11-01,2021-12-01,1,validation,3139.2264604363068,1791.2222828919664,,,,,,,
MS-VAR,2021-11-01,2021-12-01,1,validation,3139.2264604363068,1791.2222828919664,537.6041951121811,1102.2547850023911,2480.1897807815417,737.5374225344765,2844.9071432494566,1046.7992295921222,-10.349660419515374
MS-VECM,2021-11-01,2021-12-01,1,validation,3139.2264604363068,1772.124313123663,537.6041951121811,1083.1568152340876,2461.091811013238,718.439452766173,2825.809173481153,1065.6762555888267,-10.439365853019291
Naive,2021-11-01,2021-12-01,1,validation,3139.2264604363068,4841.863004371764,537.6041951121811,4152.8955064821885,5530.8305022613395,3788.178144014274,5895.547864729254,1399.5505713497612,-12.221265172760322
