model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
MS-VAR,2020-12-01,2021-01-01,1,validation,4841.863004371764,5656.793244411143,495.70737452821083,5021.518682532313,6292.067806289973,4685.224643464969,6628.361845357317,556.0145356177472,-8.476250250350816
MS-VECM,2020-12-01,2021-01-01,1,validation,4841.863004371764,5642.274879094296,495.70737452821083,5007.000317215466,6277.549440973126,4670.706278148122,6613.84348004047,542.9952559433613,-8.428530135444419
Naive,2020-12-01,2021-01-01,1,validation,4841.863004371764,7512.733529432759,495.70737452821083,6877.458967553928,8148.008091311589,6541.164928486584,8484.302130378932,2391.1975936024733,-21.64018752296348
VECM,2020-12-01,2021-01-01,1,validation,4841.863004371764,7650.29832867818,453.187854236359,7069.514724595595,8231.081932760766,6762.0664561439535,8538.530201212407,2552.75145758942,-26.23706261147986
XGBoost,2020-12-01,2021-01-01,1,validation,4841.863004371764,6747.05859375,7.457018050498457,6737.502040593086,6756.615146906914,6732.443106938958,6761.674080561042,1900.9884174698173,-32640.568300337178
ARIMA,2021-01-01,2021-02-01,1,validation,4582.993424023525,5287.996730417655,460.21351985636176,4698.20937356076,5877.784087274551,4385.994806300802,6189.998654534508,470.4282174684691,-8.223995267699822
BVAR,2021-01-01,2021-02-01,1,validation,4582.993424023525,4994.268619092354,481.4376720501631,4377.281416764127,5611.255821420581,4050.6681210732545,5937.869117111453,244.7329345928674,-7.4605993757169395
DMA,2021-01-01,2021-02-01,1,validation,4582.993424023525,5062.750939023917,,,,,,,
DMS,2021-01-01,2021-02-01,1,validation,4582.993424023525,5287.996730417655,,,,,,,
MS-VAR,2021-01-01,2021-02-01,1,validation,4582.993424023525,4570.085111683222,498.44192547865026,3931.3060817527935,5208.864141613651,3593.1568893602966,5547.0133340061475,116.61673095239803,-7.130760952992589
MS-VECM,2021-01-01,2021-02-01,1,validation,4582.993424023525,4996.137402396289,498.44192547865026,4357.35837246586,5634.916432326718,4019.2091800733638,5973.065624719215,245.78297282627642,-7.473939053496278
Naive,2021-01-01,2021-02-01,1,validation,4582.993424023525,4841.863004371764,498.44192547865026,4203.083974441335,5480.642034302193,3864.9347820488388,5818.79122669469,168.945659291966,-7.26529175289782
VECM,2021-01-01,2021-02-01,1,validation,4582.993424023525,5128.877873174888,463.2907706435241,4535.14686075413,5722.608885595646,4220.844648343799,6036.911098005977,338.84310816832436,-7.751460705607857
XGBoost,2021-01-01,2021-02-01,1,validation,4582.993424023525,5620.02783203125,8.19746714347807,5609.522355180022,5630.533308882478,5603.961091665583,5636.094572396917,1032.4094824338995,-8004.993659126967
ARIMA,2021-02-01,2021-03-01,1,validation,4055.2,5057.835370500221,460.21351985636176,4468.048013643325,5647.622727357117,4155.833446383368,5959.837294617074,747.7669709660047,-9.423845272034221
BVAR,2021-02-01,2021-03-01,1,validation,4055.2,4981.683808238514,486.2911194093411,4358.476662848842,5604.890953628185,4028.5707281945647,5934.7968882824625,662.730328933234,-8.92064721737071
DMA,2021-02-01,2021-03-01,1,validation,4055.2,4647.285952365622,,,,,,,
DMS,2021-02-01,2021-03-01,1,validation,4055.2,4222.746819935926,,,,,,,
MS-VAR,2021-02-01,2021-03-01,1,validation,4055.2,4222.746819935926,498.44192547865026,3583.967790005498,4861.525849866355,3245.818597613001,5199.675042258852,138.74233933466817,-7.186921038737742
MS-VECM,2021-02-01,2021-03-01,1,validation,4055.2,4148.968981018127,498.44192547865026,3510.189951087699,4787.748010948556,3172.040758695202,5125.897203341052,123.50011663718635,-7.148120971779379
Naive,2021-02-01,2021-03-01,1,validation,4055.2,4841.863004371764,498.44192547865026,4203.083974441335,5480.642034302193,3864.9347820488388,5818.79122669469,529.8317641273662,-8.37585276180764
