date,signed_net_flow,gross_abs_flow,cancellation_index,info_loss_potential
2020-02-01,232.42684562294647,3357.0745196032863,0.06923493782032962,0.9307650621796704
2020-03-01,39.18958803369135,2449.2879950089405,0.016000400162639223,0.9839995998373607
2020-04-01,-465.2773819621354,1779.9365434667245,0.2614011065000833,0.7385988934999167
2020-05-01,24.621993626190033,2012.2676193759037,0.012235943862092478,0.9877640561379075
2020-06-01,411.1820140682614,2522.084589955309,0.16303260235833228,0.8369673976416677
2020-07-01,493.41528686672643,3080.80391467837,0.16015796543099306,0.839842034569007
2020-08-01,322.59738030221274,2900.773400473503,0.11121081717363862,0.8887891828263614
2020-09-01,177.8074649899595,3227.5774557485256,0.05509006907743541,0.9449099309225646
2020-10-01,122.20860124805915,2847.7693760764664,0.04291379852410411,0.9570862014758958
2020-11-01,11.6262930148456,2779.0273150527346,0.004183583569643676,0.9958164164303563
2020-12-01,251.06985061043483,3304.363917248775,0.07598129531068008,0.9240187046893199
2021-01-01,24.794819190119327,3207.9752132915305,0.0077291180702978995,0.9922708819297021
2021-02-01,16.57544260230206,3063.783387786376,0.005410122226127102,0.9945898777738729
2021-03-01,-208.17928232551617,3643.684392732333,0.057134279450972505,0.9428657205490275
2021-04-01,-359.1704465491095,3054.7735777928997,0.11757678184731886,0.8824232181526811
2021-05-01,-251.7151120775227,2963.1529961087276,0.08494840205958992,0.9150515979404101
2021-06-01,-169.53448595696466,3148.874211601368,0.05383971367682784,0.9461602863231722
2021-07-01,-146.56843985085018,3273.6230433843343,0.044772546474784375,0.9552274535252157
2021-08-01,-125.87944464184392,3247.455563264185,0.03876248410165034,0.9612375158983497
2021-09-01,-103.04032718906933,2949.0249875513987,0.034940472740661525,0.9650595272593385
2021-10-01,-125.2055253685941,3263.3483256371933,0.03836719616627097,0.9616328038337291
2021-11-01,-166.2832256356272,3362.9730618257286,0.04944530407429237,0.9505546959257076
2021-12-01,-526.262534134454,3955.6969471196,0.13303914358698787,0.8669608564130121
2022-01-01,-445.8219279503089,3472.9453426432447,0.12836998108671518,0.8716300189132848
2022-02-01,-405.28176932699887,3340.616803285834,0.12131944284311906,0.878680557156881
2022-03-01,-281.04256839813746,3356.7820559170127,0.08372380563186776,0.9162761943681322
2022-04-01,-370.4538965423835,3027.470063267847,0.12236418157757639,0.8776358184224236
2022-05-01,-55.48643933405579,2847.441853823344,0.019486416995505112,0.9805135830044949
2022-06-01,-83.84905961865377,2819.079233538746,0.02974342069605449,0.9702565793039455
2022-07-01,-38.663559432751796,2864.2647337246476,0.013498598428251523,0.9865014015717485
2022-08-01,132.80082288358562,3104.541295500167,0.04277631065048865,0.9572236893495114
2022-09-01,195.30838172441014,2764.0346593706845,0.07066061239944,0.92933938760056
2022-10-01,154.418519401742,2825.748571157321,0.05464694239887661,0.9453530576011234
