regime,horizon,response_variable,shock_variable,response,response_type
0,14,exports_usd_m,tourism_usd_m,64.8583106797951,cumulative
0,14,imports_usd_m,gross_reserves_usd_m,28.95971231556748,cumulative
0,14,imports_usd_m,exports_usd_m,58.443477112604505,cumulative
0,14,imports_usd_m,imports_usd_m,101.41442190264875,cumulative
0,14,imports_usd_m,remittances_usd_m,47.343935690962915,cumulative
0,14,imports_usd_m,tourism_usd_m,37.89113985529761,cumulative
0,14,remittances_usd_m,gross_reserves_usd_m,8.937715960823681,cumulative
0,14,remittances_usd_m,exports_usd_m,23.963085114203373,cumulative
0,14,remittances_usd_m,imports_usd_m,6.636271499785472,cumulative
0,14,remittances_usd_m,remittances_usd_m,28.38530859181232,cumulative
0,14,remittances_usd_m,tourism_usd_m,17.29357021527379,cumulative
0,14,tourism_usd_m,gross_reserves_usd_m,3.149188285333743,cumulative
0,14,tourism_usd_m,exports_usd_m,7.305458538212745,cumulative
0,14,tourism_usd_m,imports_usd_m,0.5204349235763172,cumulative
0,14,tourism_usd_m,remittances_usd_m,0.31499107078868727,cumulative
0,14,tourism_usd_m,tourism_usd_m,24.121338080358942,cumulative
0,15,gross_reserves_usd_m,gross_reserves_usd_m,173.26069386616075,cumulative
0,15,gross_reserves_usd_m,exports_usd_m,133.99282177448455,cumulative
0,15,gross_reserves_usd_m,imports_usd_m,14.79650245569155,cumulative
0,15,gross_reserves_usd_m,remittances_usd_m,87.40596398086609,cumulative
0,15,gross_reserves_usd_m,tourism_usd_m,62.4289301340862,cumulative
0,15,exports_usd_m,gross_reserves_usd_m,27.648825649644174,cumulative
0,15,exports_usd_m,exports_usd_m,84.07448648024011,cumulative
0,15,exports_usd_m,imports_usd_m,28.541685517240932,cumulative
0,15,exports_usd_m,remittances_usd_m,35.1249282283232,cumulative
0,15,exports_usd_m,tourism_usd_m,64.85872585950943,cumulative
0,15,imports_usd_m,gross_reserves_usd_m,28.957453289626194,cumulative
0,15,imports_usd_m,exports_usd_m,58.43483192877292,cumulative
0,15,imports_usd_m,imports_usd_m,101.40081190333186,cumulative
0,15,imports_usd_m,remittances_usd_m,47.33988969884665,cumulative
0,15,imports_usd_m,tourism_usd_m,37.892050850206644,cumulative
