date,gross_reserves_usd_m,import_cover_months,fx_reserves_usd_m,imf_position_usd_m,sdrs_usd_m,gold_usd_m,exports_usd_m,imports_usd_m,tourism_usd_m,remittances_usd_m,cse_net_usd_m,m0_lkr_m,m2_lkr_m,usd_lkr,inflation_yoy_pct,govt_short_term_usd_m,total_short_term_usd_m,portfolio_liabilities_usd_b,total_short_term_debt_lkr_m,trade_balance_usd_m,ca_proxy_usd_m,net_usable_reserves_usd_m,gg_ratio,m2_usd_m,reserve_change_usd_m,reserve_change_pct
2023-10-01,3569.0,2.3793333333333333,3493.981408469624,3.75225211474,34.333375397617814,30.044260489972405,927.9594595076356,1610.4858515561652,136.696650474108,517.3867852823716,1.4877276238171468,,,,-0.8,,,1796.505136030449,3406256.7754032,-682.5263920485296,-28.442956292049757,2069.0,,,29.0,0.8192090395480189
2023-11-01,3571.0,2.3806666666666665,3531.702677946665,3.80693093739,4.982640727190736,30.842720159961196,998.9726493735892,1388.7052070763218,205.30989463958403,537.3232669836915,7.504591190763543,,,,-1.2,,,1796.505136030449,3406256.7754032,-389.7325577027326,352.90060392054284,2071.0,,,2.0,0.05603810591201519
2023-12-01,4392.0,2.928,4336.473731921045,3.8308582759699994,33.67018672906619,31.24429795994917,1001.760350345166,1488.5760792325318,269.26826322432004,569.7359351360864,,,,,0.4,,,2402.2130366493293,3691646.15860895,-486.8157288873658,352.18846947304064,2892.0,,,821.0,22.99075889106692
2024-01-01,4496.0,2.997333333333333,4425.612544163821,3.79719439508,33.374308084189764,30.887255759967665,970.723959801696,1511.787852753663,341.78878040700005,487.56912560776783,-5.183159028444982,1488614.2186827,11449588.36846354,,0.0,,,2402.2130366493293,3691646.15860895,-541.063892951967,288.294013062801,2996.0,,,104.0,2.3679417122040025
2024-02-01,4520.0,3.013333333333333,4482.340716033624,3.79057011996,1.6431050846976658,30.961936199948926,1059.318562299895,1378.4196626938108,345.70285585000005,476.15274509709104,41.39148714418296,1413718.35882851,11566975.45606485,,-0.9,,,2402.2130366493293,3691646.15860895,-319.1011003939159,502.7545005531754,3020.0,,,24.0,0.5338078291814874
2024-03-01,4960.0,3.306666666666666,4916.3794807720005,3.78054804855,0.6298346981597234,33.77192043995077,1148.4812078626312,1507.6996834532686,338.38572367949996,572.3817390557347,-13.923469340007806,1405565.76476464,11737487.54500372,,-2.5,,,2647.0989565084856,3372092.0808949103,-359.21847559063735,551.5489871445973,3460.0,,,440.0,9.734513274336276
2024-04-01,5471.0,3.6473333333333335,5389.193492483832,3.76307366763,33.69741281305537,34.62627682995229,877.5787392596055,1435.2460605667366,225.71594150849995,543.8344997214689,0.3254744030658898,1426526.14508917,11870373.84429256,,-0.7,,,2647.0989565084856,3372092.0808949103,-557.667321307131,211.88311992283775,3971.0,,,511.0,10.30241935483871
2024-05-01,5410.0,3.6066666666666665,5368.235638555519,3.779091850139999,1.3128444750156163,35.24447335998116,1011.2546937501978,1404.5956093616087,153.964862976,544.4126225033511,-0.5948244742458364,1396201.10196541,12029766.321860109,,-1.0,,,2647.0989565084856,3372092.0808949103,-393.3409156114109,305.0365698679402,3910.0,,,-61.0,-1.114969840979707
2024-06-01,5654.0,3.7693333333333334,5605.029604018364,3.75567846394,0.318168909673689,35.2388685399558,1077.024307218306,1446.621209252268,151.079915175,519.6086007985568,-2.9471659089896196,1417663.96452865,12121485.765096,,0.2,,,3441.613254097586,3234762.9672131,-369.5969020339621,301.0916139395947,4154.0,,,244.0,4.510166358595202
2024-07-01,5652.0,3.768,5577.0,3.79302567022,33.0,37.0,1130.2795584462635,1734.1215798577125,328.310191475,566.8300693319559,11.835862191991213,1455099.5855368103,12193216.05962542,,1.0,,,3441.613254097586,3234762.9672131,-603.842021411449,291.2982393955069,4152.0,,,-2.0,-0.035373187124154715
2024-08-01,5959.0,3.9726666666666666,5916.006953241527,3.84496341351,0.2431290906547396,37.914640059987825,1231.6821030552203,1654.0274199404437,282.0869865110001,577.4570513490174,12.711571913420476,1485680.96440088,12228642.1549614,,2.5,,,3441.613254097586,3234762.9672131,-422.3453168852234,437.19872097479424,4459.0,,,307.0,5.43170559094126
2024-09-01,5994.0,3.996,5948.803554129541,3.87283105367,0.2448912489004643,39.90056422997329,1011.7372962546182,1645.7399723713993,180.98790698,555.5530322870613,-1.9290183573123292,1523626.960979,12306347.95285606,,2.1,,,4342.420904012252,3153068.23751008,-634.0026761167811,102.53826315028027,4494.0,,,35.0,0.5873468702802587
2024-10-01,6472.0,4.314666666666667,6388.171639787415,3.80219115433,37.659227468478896,41.5386865699641,1157.9983404190527,1702.3792187489955,185.63142999700003,587.6980738774198,3.4650650110091252,1474593.77184172,12364944.751933929,,2.9,,,4342.420904012252,3153068.23751008,-544.3808783299428,228.94862554447695,4972.0,,,478.0,7.97464130797465
2024-11-01,6451.0,4.300666666666666,6407.796242600988,3.75159539781,3.180404560971819,39.51458902996344,994.1474523394417,1496.2999021514247,272.886613506,530.0627863192664,-10.64400016490725,1498004.37286028,12436535.431014769,,2.7,,,4342.420904012252,3153068.23751008,-502.15244981198305,300.7969500132833,4951.0,,,-21.0,-0.3244746600741699
2024-12-01,6122.0,4.081333333333333,6047.66870987018,3.72367065183,3.15673143526145,39.74893110997791,1101.7669842074342,1924.476764720677,362.060824032,613.823074357784,-1.5520155389379369,,,,,,,4296.936875251309,3228935.1103,-822.7097805132428,153.17411787654123,4622.0,,,-329.0,-5.099984498527355
2025-01-01,6065.0,4.043333333333333,5986.317506131903,3.72281406453,32.04887806573103,42.35759625995994,1052.790385272612,1785.5256010888788,,573.0150835758235,-21.715399723732265,1566950.20037986,12725484.47246477,,,,,4296.936875251309,3228935.1103,-732.7352158162669,-159.7201322404435,4565.0,,,-57.0,-0.9310682783404078
2025-02-01,6086.0,4.057333333333333,6032.73744964807,3.737575919,5.398412867793581,43.266637529953655,1052.93148785808,1464.2031508791547,,548.113782072413,-8.584903111980005,1589584.27128992,12825902.415821522,,,,,4296.936875251309,3228935.1103,-411.2716630210748,136.84211905133816,4586.0,,,21.0,0.34624896949710937
2025-03-01,6531.0,4.354,6466.518492334026,3.7938251517,3.470624193288443,47.30316851996577,1241.6908589753436,1637.306801181216,,693.3103082478191,-5.662833494310919,1668649.26222282,13040913.70285386,,,,,3556.3684609285724,2970779.792,-395.61594220587244,297.6943660419465,5031.0,,,445.0,7.311863292803156
2025-04-01,6327.0,4.218,6242.64855229052,3.872088678009999,29.573517998868898,49.794738369971746,968.229286514921,1685.8880693505237,,646.10543865492,2.709484802605596,,,,,,,3556.3684609285724,2970779.792,-717.6587828356027,-71.55334418068264,4827.0,,,-204.0,-3.123564538355539
2025-05-01,6286.0,4.190666666666667,6230.656967004765,3.87380185261,2.357316187809975,49.81776357999768,1034.6509985166413,1507.1694013641822,,641.6891662797316,0.7291351753401827,,,,,,,3556.3684609285724,2970779.792,-472.518402847541,169.1707634321906,4786.0,,,-41.0,-0.6480164374901176
2025-06-01,6081.0,4.054,6024.769025011985,3.923169834,2.3873579777668588,50.02453599994533,1141.831231934451,1682.0924071759928,,635.7377767935731,-6.698914515192502,,,,,,,5165.0613445173985,2801738.8200000003,-540.2611752415419,95.4766015520313,4581.0,,,-205.0,-3.2612153993000326
2025-07-01,6147.0,4.098,6062.782301692775,3.86866232881,29.34488331064376,49.82336839996571,1302.1944091206951,1882.2219436931452,,697.276061981973,-14.649277019376456,,,,,,,5165.0613445173985,2801738.8200000003,-580.0275345724501,117.24852740952292,4647.0,,,66.0,1.0853478046374043
2025-08-01,6178.0,4.118666666666667,6119.598459914199,3.90786547424,0.948542796952376,52.20965851993658,1282.3296367087296,1696.4865898195253,,680.7523131402743,-15.198270520244064,,,,,,,5165.0613445173985,2801738.8200000003,-414.1569531107957,266.59536002947857,4678.0,,,31.0,0.504311046038719
2025-09-01,6244.0,4.1626666666666665,6179.227816045453,3.91451830227,0.950157615101431,58.44312758999464,1138.4656329002578,2048.593970667373,,695.7423286984454,-15.502721539742945,,,,,,,4694.405707269637,2534748.2980000004,-910.1283377671152,-214.38600906866986,4744.0,,,66.0,1.0683068954354225
2025-10-01,6216.0,4.144,6101.557919268492,3.87859874149,31.233535983191004,79.81000681996687,1149.8364906123213,2156.755854772788,,712.0074615828589,-18.733252551574783,,,,,,,4694.405707269637,2534748.2980000004,-1006.9193641604668,-294.91190257760786,4716.0,,,-28.0,-0.4484304932735439
2025-11-01,6034.0,4.022666666666667,5943.526708888716,3.87911269387,2.054464878540633,84.54849345997191,1047.8267117693351,1778.490946439263,,,-11.998741015836702,,,,,,,4694.405707269637,2534748.2980000004,-730.664234669928,-730.664234669928,4534.0,,,-182.0,-2.9279279279279313
2025-12-01,6825.0,4.55,6733.69,3.91,1.04,86.15,,,,,,,,,,,,4694.405707269637,2534748.2980000004,,0.0,5325.0,,,791.0,13.10904872389791
