model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
VECM,2019-05-01,2019-08-01,3,validation,8523.712277937197,6712.115508163068,383.426962976981,6220.734083487753,7203.496932838382,5960.612470026633,7463.618546299503,1595.2714393266758,-18.029721758960214
XGBoost,2019-05-01,2019-08-01,3,validation,8523.712277937197,6965.89306640625,2.383046552594857,6962.839069366006,6968.947063446494,6961.222380989682,6970.563751822818,1556.4747214888632,-213669.57948693162
ARIMA,2019-02-01,2019-08-01,6,validation,8523.712277937197,5928.405035269196,1059.2845126744385,4570.877309693697,7285.932760844695,3852.245541046291,8004.5645294921005,2002.621160446141,-10.885676710510214
BVAR,2019-02-01,2019-08-01,6,validation,8523.712277937197,6479.896854206547,1007.0488269048423,5189.31185350639,7770.481854906703,4506.117422799799,8453.676285613294,1491.444608447341,-9.893172846680406
DMA,2019-02-01,2019-08-01,6,validation,8523.712277937197,6356.3003444985015,,,,,,,
DMS,2019-02-01,2019-08-01,6,validation,8523.712277937197,5928.405035269196,,,,,,,
MS-VAR,2019-02-01,2019-08-01,6,validation,8523.712277937197,6248.995971944155,495.44677501584135,5614.055381778382,6883.936562109928,5277.938136656614,7220.053807231696,1995.1908244712774,-17.66415246014477
MS-VECM,2019-02-01,2019-08-01,6,validation,8523.712277937197,7275.760400201436,495.44677501584135,6640.819810035663,7910.700990367209,6304.702564913894,8246.818235488978,970.2989094885501,-10.296679612773266
Naive,2019-02-01,2019-08-01,6,validation,8523.712277937197,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,2091.9903172001714,-18.580270033866874
VECM,2019-02-01,2019-08-01,6,validation,8523.712277937197,6539.063273146654,383.426962976981,6047.681848471339,7030.4446978219685,5787.560235010219,7290.566311283089,1768.323521105803,-20.263994768909246
XGBoost,2019-02-01,2019-08-01,6,validation,8523.712277937197,5869.78466796875,2.383046552594857,5866.730670928506,5872.838665008994,5865.113982552182,5874.455353385318,2652.5831199263635,-620132.2945503603
ARIMA,2019-08-01,2019-09-01,1,validation,7635.331963594275,6721.2724634524075,439.6883313967635,6157.789193999017,7284.755732905798,5859.499169492263,7583.045757412552,672.0206573094956,-9.165876747127696
BVAR,2019-08-01,2019-09-01,1,validation,7635.331963594275,6294.574336969039,485.61359270660864,5672.235476985953,6916.913196952125,5342.78918486101,7246.359489077068,1067.621503356563,-10.91579000878049
DMA,2019-08-01,2019-09-01,1,validation,7635.331963594275,7285.9453944803445,,,,,,,
DMS,2019-08-01,2019-09-01,1,validation,7635.331963594275,6721.2724634524075,,,,,,,
MS-VAR,2019-08-01,2019-09-01,1,validation,7635.331963594275,8361.186390770672,495.44677501584135,7726.245800604899,8996.126980936446,7390.12855548313,9332.244226058214,477.7617660871938,-8.197584598492421
MS-VECM,2019-08-01,2019-09-01,1,validation,7635.331963594275,8453.688633851023,495.44677501584135,7818.74804368525,9088.629224016797,7482.630798563481,9424.746469138565,559.1939849740256,-8.488545695790918
Naive,2019-08-01,2019-09-01,1,validation,7635.331963594275,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1203.9970582602402,-11.605015258345723
VECM,2019-08-01,2019-09-01,1,validation,7635.331963594275,6398.536641628994,383.426962976981,5907.15521695368,6889.918066304309,5647.033603492559,7150.039679765429,1020.5988019598022,-12.070447340579745
XGBoost,2019-08-01,2019-09-01,1,validation,7635.331963594275,8620.1630859375,2.383046552594857,8617.109088897256,8623.217082977744,8615.492400520932,8624.833771354068,983.4866323011413,-85396.00827234083
ARIMA,2019-06-01,2019-09-01,3,validation,7635.331963594275,6735.3026822378715,728.7431886110867,5801.380707993078,7669.224656482665,5306.992278581301,8163.613085894442,564.9425793672212,-8.272925712202323
BVAR,2019-06-01,2019-09-01,3,validation,7635.331963594275,6413.775914507808,735.9263358480155,5470.648366675989,7356.903462339627,4971.38680097121,7856.165028044406,836.0160010669726,-8.897684349683464
DMA,2019-06-01,2019-09-01,3,validation,7635.331963594275,7424.516650348232,,,,,,,
DMS,2019-06-01,2019-09-01,3,validation,7635.331963594275,6735.3026822378715,,,,,,,
MS-VAR,2019-06-01,2019-09-01,3,validation,7635.331963594275,8473.252380076023,495.44677501584135,7838.31178991025,9108.192970241795,7502.194544788481,9444.310215363565,576.9061459055985,-8.554548290219678
MS-VECM,2019-06-01,2019-09-01,3,validation,7635.331963594275,8936.879132137588,495.44677501584135,8301.938541971816,9571.81972230336,7965.821296850047,9907.93696742513,1023.3517218558953,-10.57500798409059
Naive,2019-06-01,2019-09-01,3,validation,7635.331963594275,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1203.9970582602402,-11.605015258345723
VECM,2019-06-01,2019-09-01,3,validation,7635.331963594275,6712.115508163068,383.426962976981,6220.734083487753,7203.496932838382,5960.612470026633,7463.618546299503,708.9286189865179,-9.766844474760784
XGBoost,2019-06-01,2019-09-01,3,validation,7635.331963594275,8548.0947265625,2.383046552594857,8545.040729522256,8551.148723602744,8543.424041145932,8552.765411979068,911.4182729261413,-73355.27712152271
ARIMA,2019-03-01,2019-09-01,6,validation,7635.331963594275,5852.606843173514,1059.2845126744385,4495.079117598015,7210.134568749013,3776.447348950609,7928.766337396419,1225.4706779987796,-9.300451430032064
BVAR,2019-03-01,2019-09-01,6,validation,7635.331963594275,6391.554239244104,1003.559535126064,5105.440945885684,7677.667532602523,4424.613694055313,8358.494784432894,781.389330183459,-8.598261262695258
DMA,2019-03-01,2019-09-01,6,validation,7635.331963594275,7137.621278997383,,,,,,,
DMS,2019-03-01,2019-09-01,6,validation,7635.331963594275,5852.606843173514,,,,,,,
MS-VAR,2019-03-01,2019-09-01,6,validation,7635.331963594275,7409.6008427317975,495.44677501584135,6774.660252566025,8044.54143289757,6438.543007444256,8380.65867801934,156.11760277598552,-7.228189266728996
MS-VECM,2019-03-01,2019-09-01,6,validation,7635.331963594275,8290.234772495342,495.44677501584135,7655.294182329569,8925.175362661113,7319.1769372078,9261.292607782883,418.4351530391539,-7.998032809351718
Naive,2019-03-01,2019-09-01,6,validation,7635.331963594275,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1203.9970582602402,-11.605015258345723
VECM,2019-03-01,2019-09-01,6,validation,7635.331963594275,6539.063273146654,383.426962976981,6047.681848471339,7030.4446978219685,5787.560235010219,7290.566311283089,880.4208736456155,-10.955408499161305
XGBoost,2019-03-01,2019-09-01,6,validation,7635.331963594275,9328.0927734375,2.383046552594857,9325.038776397256,9331.146770477744,9323.422088020932,9332.763458854068,1691.416319801141,-252289.5255844932
ARIMA,2019-09-01,2019-10-01,1,validation,7780.083013603978,6806.297166143167,439.6883313967635,6242.813896689776,7369.780435596557,5944.523872183022,7668.070460103311,729.8392703532553,-9.457493515654706
BVAR,2019-09-01,2019-10-01,1,validation,7780.083013603978,6332.333373551352,496.81500316742824,5695.639328455891,6969.027418646814,5358.593860364067,7306.072886738638,1167.964325551725,-11.373034453648295
DMA,2019-09-01,2019-10-01,1,validation,7780.083013603978,7083.925785572354,,,,,,,
DMS,2019-09-01,2019-10-01,1,validation,7780.083013603978,6806.297166143167,,,,,,,
MS-VAR,2019-09-01,2019-10-01,1,validation,7780.083013603978,7944.934377024713,495.44677501584135,7309.99378685894,8579.874967190486,6973.876541737172,8915.992212312254,137.46628775721146,-7.179754002919518
MS-VECM,2019-09-01,2019-10-01,1,validation,7780.083013603978,8069.941520967972,495.44677501584135,7435.000930802199,8704.882111133746,7098.88368568043,9040.999356255514,181.5705686153169,-7.295537112043769
Naive,2019-09-01,2019-10-01,1,validation,7780.083013603978,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1348.4938423585997,-12.522293043611377
VECM,2019-09-01,2019-10-01,1,validation,7780.083013603978,6398.536641628994,383.426962976981,5907.15521695368,6889.918066304309,5647.033603492559,7150.039679765429,1165.2503813565181,-13.35944684143254
XGBoost,2019-09-01,2019-10-01,1,validation,7780.083013603978,7883.2412109375,2.383046552594857,7880.187213897256,7886.295207977744,7878.570525520932,7887.911896354068,101.81370729143896,-938.728742182869
ARIMA,2019-07-01,2019-10-01,3,validation,7780.083013603978,6938.403974547806,728.7431886110867,6004.482000303013,7872.325948792599,5510.093570891236,8366.714378204377,520.1417840378285,-8.177241766135428
BVAR,2019-07-01,2019-10-01,3,validation,7780.083013603978,6357.223480811577,731.9377990027784,5419.2074486180045,7295.23951300515,4922.651755842654,7791.7952057805005,1024.3324493988061,-9.40412890249867
DMA,2019-07-01,2019-10-01,3,validation,7780.083013603978,7352.807557307026,,,,,,,
DMS,2019-07-01,2019-10-01,3,validation,7780.083013603978,6938.403974547806,,,,,,,
MS-VAR,2019-07-01,2019-10-01,3,validation,7780.083013603978,8427.552790122236,495.44677501584135,7792.612199956463,9062.493380288008,7456.494954834694,9398.610625409778,412.40499664462027,-7.978314155495654
