model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
MS-VAR,2020-04-01,2020-05-01,1,validation,6499.857251537734,6995.374793020644,624.8830524493102,6194.554938871692,7796.194647169596,5770.626515670576,8220.123070370712,295.06459093593793,-7.670908870527834
MS-VECM,2020-04-01,2020-05-01,1,validation,6499.857251537734,7173.610677035008,624.8830524493102,6372.790822886056,7974.43053118396,5948.86239968494,8398.358954385076,410.7193553593032,-7.937768465526289
Naive,2020-04-01,2020-05-01,1,validation,6499.857251537734,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,687.9690326057298,-8.670170113355457
VECM,2020-04-01,2020-05-01,1,validation,6499.857251537734,7532.556795638758,570.9916728583682,6800.801523373957,8264.312067903558,6413.43368136411,8651.679909913406,726.5047412010596,-8.901842823703932
XGBoost,2020-04-01,2020-05-01,1,validation,6499.857251537734,7624.0458984375,1.4660475271823123,7622.167082933876,7625.924713941124,7621.172498084598,7626.919298790402,1123.3615181559442,-294004.66234665073
ARIMA,2020-02-01,2020-05-01,3,validation,6499.857251537734,7726.013126078251,812.6421531163246,6684.5703025241655,8767.455949632336,6133.263773651214,9318.762478505287,814.3506099047078,-8.757544965507948
BVAR,2020-02-01,2020-05-01,3,validation,6499.857251537734,7472.048469029555,992.88479633319,6199.615403882927,8744.481534176184,5526.0300274191695,9418.06691063994,584.1326576966285,-8.29892849356493
DMA,2020-02-01,2020-05-01,3,validation,6499.857251537734,7718.7085173513315,,,,,,,
DMS,2020-02-01,2020-05-01,3,validation,6499.857251537734,7726.013126078251,,,,,,,
MS-VAR,2020-02-01,2020-05-01,3,validation,6499.857251537734,7994.070023397003,624.8830524493102,7193.250169248051,8794.889877545955,6769.321746046935,9218.81830074707,1145.1515821666105,-10.21539275144145
MS-VECM,2020-02-01,2020-05-01,3,validation,6499.857251537734,7895.9309355819605,624.8830524493102,7095.111081433009,8696.750789730911,6671.182658231893,9120.679212932027,1049.060954912756,-9.852184742367307
Naive,2020-02-01,2020-05-01,3,validation,6499.857251537734,7512.733529432759,624.8830524493102,6711.913675283807,8313.553383581711,6287.985252082691,8737.481806782827,687.9690326057298,-8.670170113355457
