model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates,varset,split_label,train_end,valid_end
Naive,test,1,all,810.625,1090.1961406095693,14.0282581898459,16.294298816400516,2.645084340784157,1619.9583333333333,665.1221117708847,-9.500657351862742,0.5,0.625,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
Naive,test,3,all,1139.2916666666667,1422.6682823717786,20.287911447145266,24.681962042492206,3.717529741971792,2277.2916666666665,954.324239336603,-11.147587595190098,0.3333333333333333,0.4583333333333333,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
Naive,test,6,all,1632.2916666666667,1924.8583389434143,28.82445080981145,36.9561525998683,5.326197843753244,3263.2916666666665,1413.1238356036727,-14.44443922159435,0.20833333333333334,0.25,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
Naive,test,12,all,2615.7083333333335,2794.5093412499687,44.785326258562506,60.94246994019735,8.535104582955901,5231.416666666667,2332.220111287439,-22.461413139659683,0.0,0.0,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
Naive,validation,1,all,1091.400076915622,1344.2830411909333,41.16629267219406,35.810702090626975,3.5612586004381024,1491.2572197727648,868.3313285113587,-10.734334703781704,0.4857142857142857,0.5714285714285714,35,full,2021-02-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
Naive,validation,3,all,1270.2395665045203,1528.6554594717113,49.864939949006875,41.079396924490084,4.144815156706939,1684.0684995132913,1032.1210192060341,-11.798407595984127,0.42424242424242425,0.48484848484848486,33,full,2021-04-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
Naive,validation,6,all,1555.821667620548,1827.5559374149202,65.93147243339567,49.20976456802091,5.076674825074239,1986.9689728591397,1310.3813904448275,-13.807731790864327,0.3333333333333333,0.3333333333333333,30,full,2021-07-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
Naive,validation,12,all,1962.970778713224,2230.2933202085046,92.1774462649216,60.22739276645672,6.405209891369291,2441.7436075838236,1709.7872403326853,-17.051500305662845,0.16666666666666666,0.16666666666666666,24,full,2022-01-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
VECM,test,1,all,774.7634029215201,1047.1489722458534,13.439935961468185,15.598180008699716,2.528067287439148,1545.4224903327695,634.1230442795062,-9.56523685027232,0.5,0.625,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
VECM,test,3,all,1087.3564401686656,1382.7103057097866,19.48813115476005,23.859875617605667,3.548064139079035,2173.3233586296233,913.256304529809,-11.405568005945968,0.3333333333333333,0.4583333333333333,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
VECM,test,6,all,1589.6724949105035,1923.2435656273044,28.275121497479443,36.799588538897304,5.187130699476398,3176.2639671693055,1388.0032980131175,-15.4264875841016,0.20833333333333334,0.25,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
VECM,test,12,all,2612.5428387130637,2861.4644718619197,44.947275356096156,62.63729859234743,8.5247755155685,5225.085677426127,2347.8648715393033,-25.49927598891563,0.0,0.0,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
VECM,validation,1,all,1364.3728949395538,1552.3185216727263,53.1085042946159,44.6347896351384,4.451973945282914,1798.1808866986032,1114.6720592528666,-12.591428363678258,0.08571428571428572,0.3142857142857143,35,full,2021-02-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
VECM,validation,3,all,1520.4151144932634,1724.8320955476665,61.202912470824444,49.089074703998605,4.961142588543017,1956.3509268089106,1271.0030245425514,-13.908439613006037,0.06060606060606061,0.24242424242424243,33,full,2021-04-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
VECM,validation,6,all,1734.8799787428225,2012.334342234886,74.73031508191012,54.065208595589205,5.660945400046373,2153.282048711897,1499.9491391744625,-16.430374090463072,0.13333333333333333,0.3,30,full,2021-07-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
VECM,validation,12,all,2044.206294164058,2408.0282743010684,98.86264142518536,59.60349239958282,6.670282878057995,2417.737277409124,1811.9326229939616,-20.5416224022169,0.16666666666666666,0.25,24,full,2022-01-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
XGBoost,test,1,all,293.0717366536458,413.9845217605528,5.204621424673999,5.497217577862813,0.9562984874004341,545.8483072916666,283.12133083895895,-296.9509153375405,0.041666666666666664,0.08333333333333333,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
XGBoost,test,3,all,828.4845479329427,1158.5015603673862,15.451914864077432,18.945554570193135,2.703360375412883,1612.9442342122395,818.5537243668841,-2763.5174757759337,0.0,0.0,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
XGBoost,test,6,all,1503.4839172363281,2065.521031842524,27.28141369202423,37.76661961065529,4.905895779309342,2976.5433553059897,1494.3462210639736,-9034.850031295047,0.08333333333333333,0.08333333333333333,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
XGBoost,test,12,all,2730.5188598632812,3188.5753966700113,46.96624672295995,69.58604222582075,8.90973345065866,5461.0377197265625,2721.48799126267,-22326.15716569373,0.0,0.0,24,full,2024-01-01,2025-12-01,,parsimonious,late,2020-12-01,2023-12-01
XGBoost,validation,1,all,1019.8346452211017,1146.7410088639215,41.32000045108848,34.26528059222558,3.3277392755756394,1283.7377527824856,1012.7880173909166,-4543.74294343816,0.02857142857142857,0.02857142857142857,35,full,2021-02-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
XGBoost,validation,3,all,1736.3237822835101,2050.8447615264818,69.06297970966042,52.37950581299019,5.665656557655183,2186.539317765281,1729.2770125156785,-15100.520076442597,0.0,0.0,33,full,2021-04-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
XGBoost,validation,6,all,2156.720487419028,2670.957079826309,93.4651503050444,60.50609597824713,7.037418767889524,2629.1275471521008,2149.7835962572485,-26572.874869058465,0.0,0.0,30,full,2021-07-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
XGBoost,validation,12,all,2664.109083092321,3349.7851286806267,133.02711325459967,66.93146156693494,8.693037122995635,3051.037295576045,2657.5054046685987,-43545.620905839016,0.0,0.041666666666666664,24,full,2022-01-01,2023-12-01,,parsimonious,late,2020-12-01,2023-12-01
ARIMA,test,1,all,1089.5036103654165,1256.0875348425584,19.001886176783692,21.896866263361193,3.1524474450487383,2170.564366150196,872.6534473406937,-10.314810631388866,0.26666666666666666,0.4,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
ARIMA,test,3,all,1535.6317546210862,1607.6499420936095,27.530654309035928,32.928048924543596,4.443306433621911,3071.2635092421724,1128.97563905508,-9.70745099782344,0.26666666666666666,0.6,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
ARIMA,test,6,all,2096.503687501465,2209.7539617044768,37.7813069131953,48.80016384724547,6.06617328324646,4193.00737500293,1529.5322868318524,-9.959959342635411,0.13333333333333333,0.6,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
ARIMA,test,12,all,3059.2188232948233,3181.946893186354,53.69224715204106,75.63284648220149,8.851761913947392,6118.437646589647,2250.912313246571,-10.378223500364838,0.2,0.4,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
ARIMA,validation,1,all,1275.659143257634,1405.2725761476818,51.973119999728155,42.25537454613697,3.6910831397491264,1625.34545965537,1012.4679759430497,-10.908876478075788,0.17142857142857143,0.2857142857142857,35,full,2021-02-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
ARIMA,validation,3,all,1434.7535689468677,1548.176942876308,59.76174411124659,47.12957803241735,4.151418296983995,1789.2544153479619,1036.9859474814798,-9.501034864641934,0.18181818181818182,0.7575757575757576,33,full,2021-04-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
ARIMA,validation,6,all,1423.4267778440585,1642.8247690109233,60.57831254761822,46.60699123461145,4.118644551828001,1800.6551669576172,1013.1780285497691,-9.038962073714483,0.5,0.7333333333333333,30,full,2021-07-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
ARIMA,validation,12,all,1717.81896256685,1979.3572232213849,81.37417911817678,53.90123041318575,4.970459893917976,2094.7472306748155,1196.5413923565684,-9.083633189253872,0.5,1.0,24,full,2022-01-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
BVAR,test,1,all,1161.4033844020532,1349.3608316393022,20.349534154959287,23.90051942374142,3.3604873788359755,2320.705442593865,937.0401694304194,-10.486630357156717,0.26666666666666666,0.4,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
BVAR,test,3,all,1652.2006315632962,1747.6148654266015,29.781470268916316,36.58289874906839,4.780595135368772,3304.4012631265923,1230.2318635121128,-9.949340099627234,0.13333333333333333,0.5333333333333333,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
BVAR,test,6,all,2114.3456603291256,2257.826297740519,38.23141619400039,50.07860145183915,6.1177985198405125,4228.691320658251,1544.1929841195017,-9.943790779089046,0.2,0.6,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
BVAR,test,12,all,3117.666214938138,3264.5129004030587,54.74605347806396,78.17935097612286,9.02087776515043,6235.332429876276,2315.729884339509,-10.486994885766478,0.2,0.4,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
BVAR,validation,1,all,1261.6373615684722,1488.1313531183193,48.24164903390093,40.77506168524973,3.6505115166351803,1672.2160309269468,1000.6187048046203,-11.214736104861256,0.2857142857142857,0.4857142857142857,35,full,2021-02-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
BVAR,validation,3,all,1507.1505411772189,1756.969082912818,60.13446510953323,47.27380660674417,4.36089685948301,1920.2017759104185,1139.4051969165448,-10.008443018829999,0.42424242424242425,0.6363636363636364,33,full,2021-04-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
BVAR,validation,6,all,1843.6350369282663,2166.3534575475583,80.2319475173735,55.30966049387517,5.334505096148817,2231.887392832888,1399.4013615229776,-10.011619388977442,0.43333333333333335,0.6,30,full,2021-07-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
BVAR,validation,12,all,2192.9132379351245,2683.214119108847,109.3612184082035,60.10066619085884,6.345131551995062,2441.3059609251054,1711.8060956932102,-10.031154310164974,0.5,0.5,24,full,2022-01-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
DMA,test,1,all,200.61656283688203,264.5212376066422,3.477118091618959,3.5695270924381344,0.5804782700421451,368.4816379604472,,,,,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
DMA,test,3,all,569.2148505609841,638.6611033802513,10.451488884139112,11.195444299529036,1.6470068426234312,1085.2663546432634,,,,,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
DMA,test,6,all,1080.4214926647887,1207.3556513025,19.685572658465073,22.620111832056548,3.126168597995287,2159.087644823008,,,,,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
DMA,test,12,all,3077.444075068546,3199.4341620044875,54.00317306174639,76.21146398102861,8.904496157177823,6154.888150137092,,,,,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
DMA,validation,1,all,663.1987732427242,1018.3985874995981,25.94997869708161,19.831324514150687,1.9189466270490545,752.7643291500344,,,,,35,full,2021-02-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
DMA,validation,3,all,989.0462148371316,1316.1609911829444,40.20355883845313,31.111882366540097,2.861776852628052,1218.8495460282504,,,,,33,full,2021-04-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
DMA,validation,6,all,1576.0667753401556,1846.4081325620475,66.26555930618181,49.5762180412401,4.560304006226163,2047.6958486422348,,,,,30,full,2021-07-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
DMA,validation,12,all,2085.745881934364,2399.217965680413,99.02232963236992,61.903363623710625,6.035045881417142,2551.461956875834,,,,,24,full,2022-01-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
DMS,test,1,all,200.9440958819666,260.57952089359384,3.483803124603653,3.572864841529913,0.5814259775130728,366.7011462474359,,,,,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
DMS,test,3,all,568.7435068236676,638.2746003219158,10.44305482553015,11.186069243287164,1.645643023039626,1084.3124129683104,,,,,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
DMS,test,6,all,1018.2002507728429,1143.9928488250998,18.376847746937123,20.912025999785772,2.946133219347724,2034.6022085941663,,,,,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
DMS,test,12,all,3118.520347412484,3247.232140072647,54.65418637082357,77.57230617026195,9.02334917296484,6237.040694824968,,,,,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
DMS,validation,1,all,656.2777447397963,1025.2352033177956,25.63607812428403,19.42662547814821,1.8989208296000246,746.8406453104625,,,,,35,full,2021-02-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
DMS,validation,3,all,959.0803027129505,1284.5890893706987,39.13783627098931,30.319283304498878,2.7750713454450637,1187.8428813081014,,,,,33,full,2021-04-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
DMS,validation,6,all,1443.986386160511,1668.7825195344633,59.54994697364187,48.017213955233274,4.178133188755662,1968.5257344168208,,,,,30,full,2021-07-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
DMS,validation,12,all,1782.716274876356,2009.5432348279032,83.31112854785626,56.46031435970958,5.1582384055578,2224.876203277416,,,,,24,full,2022-01-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
MS-VAR,test,1,all,200.9440958819666,260.57952089359384,3.483803124603653,3.572864841529913,0.5814259775130728,366.7011462474359,172.3907261903279,-7.312079005000306,1.0,1.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
MS-VAR,test,3,all,568.7435068236676,638.2746003219158,10.44305482553015,11.186069243287164,1.645643023039626,1084.3124129683104,379.711442427225,-7.9104865446970924,0.6666666666666666,1.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
MS-VAR,test,6,all,1018.2002507728429,1143.9928488250998,18.376847746937123,20.912025999785772,2.946133219347724,2034.6022085941663,771.8726143257555,-9.46812436848852,0.26666666666666666,0.6,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
MS-VAR,test,12,all,2256.992457898936,2315.9451216292546,40.1512068248048,51.35792719856805,6.530542936898947,4513.984915797872,1953.2954090048502,-16.41312348405074,0.0,0.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
MS-VAR,validation,1,all,316.8839459657031,477.1079706040888,11.637492907472739,11.45358258008355,0.9168946080880767,467.560323394149,259.31239180029564,-7.613370182971252,0.8571428571428571,0.9428571428571428,35,full,2021-02-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
MS-VAR,validation,3,all,539.6167700189754,724.2124937035984,20.89491093499347,19.442758665485282,1.5613656455725033,775.5588426544133,410.7627525844387,-8.119808362188579,0.696969696969697,0.8484848484848485,33,full,2021-04-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
MS-VAR,validation,6,all,972.347874350393,1191.767633465292,38.193055307729416,34.379172716734075,2.8134606834082754,1384.2675053013963,758.7059277405635,-9.633189453063773,0.36666666666666664,0.6,30,full,2021-07-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
MS-VAR,validation,12,all,1651.978069509037,1846.963422702104,68.07621986084888,58.20344454422477,4.779951158448789,2383.449536633729,1391.641987350518,-12.943471077698083,0.125,0.2916666666666667,24,full,2022-01-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
MS-VECM,test,1,all,204.6228665372116,268.87755274167864,3.551035619807716,3.6474693929402076,0.592070394881417,376.34073171347256,174.88452569824955,-7.319622207837086,1.0,1.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
MS-VECM,test,3,all,665.4879690934374,731.2524029650933,12.093734280260891,13.069464888614439,1.925570349579333,1295.6235750309982,450.6565953009325,-8.135279424476712,0.5333333333333333,0.8,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
MS-VECM,test,6,all,1359.0714298457822,1453.9053887435473,24.44757368814905,28.685917874836722,3.9324341983769058,2718.1428596915644,1078.6965881699336,-10.870748431783348,0.06666666666666667,0.2,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
MS-VECM,test,12,all,2827.3251535483723,2959.9417626218165,50.3264845138237,70.9480973463538,8.180784232221319,5654.650307096745,2524.0127812120677,-22.243532787755466,0.0,0.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
MS-VECM,validation,1,all,346.7068725022886,492.28948904870543,12.99765695128998,12.552768937160684,1.0031863905747842,500.1998802687898,270.83469857464536,-7.638009172274882,0.8,0.9428571428571428,35,full,2021-02-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
MS-VECM,validation,3,all,683.1115178428038,858.0133943421401,27.146932361333175,27.554140474380038,1.9765635823681607,1060.1235105712692,512.8401439415312,-8.46983117120953,0.5757575757575758,0.7575757575757576,33,full,2021-04-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
MS-VECM,validation,6,all,1347.1487917032623,1597.1913829619555,51.874050351108615,58.47088898222853,3.8979363869029067,2106.92686049619,1101.2879266418108,-11.47118760917549,0.23333333333333334,0.4,30,full,2021-07-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
MS-VECM,validation,12,all,2578.6487423339295,2964.679306817234,97.04543464951479,103.51520121667738,7.461246169457185,4141.172747404857,2295.7096496963604,-21.57510974245533,0.125,0.125,24,full,2022-01-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
Naive,test,1,all,1176.0,1360.2457130974535,20.576669405175778,24.142104935201406,3.4027222673763378,2352.0,947.5505572712449,-10.455802281699459,0.26666666666666666,0.4,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
Naive,test,3,all,1701.8666666666666,1785.2171483230454,30.592114616854754,37.56236609694811,4.924302383309702,3403.733333333333,1404.5498674305672,-12.774735070380139,0.0,0.13333333333333333,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
Naive,test,6,all,2176.866666666667,2297.826929949251,39.21321832182639,51.27181260880007,6.2987012583129,4353.733333333334,1875.888411187319,-16.344863887086188,0.0,0.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
Naive,test,12,all,3126.866666666667,3255.7168079139396,54.8002988908656,77.86983671176765,9.047499008319296,6253.733333333334,2823.0617707983274,-25.380358457947207,0.0,0.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
Naive,validation,1,all,1091.400076915622,1344.2830411909333,41.16629267219406,35.810702090626975,3.157934816613125,1491.2572197727648,858.2334982128752,-10.324342212070219,0.4857142857142857,0.5714285714285714,35,full,2021-02-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
Naive,validation,3,all,1270.2395665045203,1528.6554594717113,49.864939949006875,41.079396924490084,3.675401749870236,1684.0684995132913,1020.2574540117149,-11.240358244602543,0.42424242424242425,0.48484848484848486,33,full,2021-04-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
Naive,validation,6,all,1555.821667620548,1827.5559374149202,65.93147243339567,49.20976456802091,4.501725367754274,1986.9689728591397,1296.334970441793,-12.966417459921436,0.3333333333333333,0.3333333333333333,30,full,2021-07-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
Naive,validation,12,all,1962.970778713224,2230.2933202085046,92.1774462649216,60.22739276645672,5.6797996419528545,2441.7436075838236,1693.0445168705048,-15.745645117401073,0.16666666666666666,0.16666666666666666,24,full,2022-01-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
VECM,test,1,all,1304.492396865722,1495.6077146606665,22.941615187468,27.440019341911995,3.7745113320052064,2608.984793731444,1094.4774486293359,-12.479824264230164,0.2,0.26666666666666666,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
VECM,test,3,all,1505.3140958923339,1660.3290136622838,27.480093751874378,34.18734783192611,4.355583157728167,3010.6281917846677,1255.3785599782545,-13.71957568744157,0.0,0.26666666666666666,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
VECM,test,6,all,1978.6779277087398,2245.4817502490637,36.320436874584146,49.05058623914985,5.725247827024317,3957.3558554174797,1725.6690369762496,-19.217101532527035,0.0,0.06666666666666667,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
VECM,test,12,all,3241.9414285367457,3451.8159917260973,57.112921544430684,84.43268754944884,9.380464530962447,6483.882857073491,2985.8243860292573,-35.76798596535796,0.0,0.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
VECM,validation,1,all,1438.7717121098754,1656.439472407451,54.39265474041185,47.10446762685355,4.16304467896892,1939.5378306777457,1196.904727440872,-13.960342286820296,0.08571428571428572,0.37142857142857144,35,full,2021-02-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
VECM,validation,3,all,1612.15576621417,1786.2964258111901,65.40980851551414,52.305946403322075,4.6647264661361545,2068.2557700321063,1364.690825368263,-15.08545526041355,0.030303030303030304,0.15151515151515152,33,full,2021-04-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
VECM,validation,6,all,1880.3479849087676,2229.73760038456,80.22641338519232,56.36077115075171,5.440732958048716,2340.369548079433,1651.967122267142,-19.831270054715034,0.13333333333333333,0.3333333333333333,30,full,2021-07-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
VECM,validation,12,all,2471.3014866707367,2984.3706134200033,121.2828733329215,65.57702774408774,7.150639964366295,2854.5230526306714,2246.751887880441,-30.184547661316742,0.16666666666666666,0.20833333333333334,24,full,2022-01-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
XGBoost,test,1,all,428.33709309895835,623.4990717247257,8.055181567375543,8.802671053515796,1.2393810923733648,757.4702799479167,423.3761396230039,-2873.984180657996,0.0,0.13333333333333333,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
XGBoost,test,3,all,1051.1951009114584,1354.4248788208738,20.20217450825888,24.429594873602134,3.0416028717928025,1881.19501953125,1046.332384905791,-14828.271940588393,0.0,0.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
XGBoost,test,6,all,1918.1078776041666,2205.838731180005,35.49056512876202,46.817084584478366,5.549990124450395,3595.6326497395835,1913.428911326651,-41678.44937335543,0.0,0.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
XGBoost,test,12,all,3399.630126953125,3474.6535500109935,59.475186605815914,86.06558192145732,9.83673225665548,6799.26025390625,3395.31866103481,-108699.3271792269,0.0,0.0,15,full,2024-01-01,2025-03-01,,bop,late,2020-12-01,2023-12-01
XGBoost,validation,1,all,1657.5365901516543,2138.4980405260185,62.81728521131972,44.59488425011367,4.796034578486463,1992.1639228289844,1654.4827450932205,-140071.6130514699,0.02857142857142857,0.02857142857142857,35,full,2021-02-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
XGBoost,validation,3,all,1964.631876654959,2547.0905115597916,77.8306040759857,52.46160883734265,5.684605981199993,2394.0665061530653,1961.6065786014467,-198810.15876326375,0.0,0.0,33,full,2021-04-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
XGBoost,validation,6,all,2417.842236279705,3167.81510518908,106.65620426965805,61.05231094001836,6.995957156795878,2851.422493441163,2414.9321611552346,-318786.28105482255,0.0,0.03333333333333333,30,full,2021-07-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
XGBoost,validation,12,all,3053.8994375031284,3878.1403863609576,153.26798090317197,71.37794527458924,8.836370423741469,3476.6575348338574,3051.2875460815667,-496309.4782237941,0.0,0.0,24,full,2022-01-01,2023-12-01,,bop,late,2020-12-01,2023-12-01
ARIMA,test,1,all,1717.4678558381838,2025.372971428822,29.12832907646387,36.44111028310849,6.330352242056836,3434.9357116763676,1499.277299015845,-16.825165666667697,0.23529411764705882,0.35294117647058826,17,full,2024-02-01,2025-06-01,,monetary,late,2020-12-01,2023-12-01
ARIMA,test,3,all,2416.1573873670377,2642.621596442222,39.99130391317728,52.52589565449344,8.905626549159818,4832.314774734075,2056.202136640008,-14.409308457324304,0.2,0.2,15,full,2024-04-01,2025-06-01,,monetary,late,2020-12-01,2023-12-01
ARIMA,test,6,all,2181.109164699107,2216.7335007940837,35.173897184723884,42.92891647283886,8.039270862618457,4362.218329398214,1604.6016875597377,-10.046528421934406,0.08333333333333333,0.3333333333333333,12,full,2024-07-01,2025-06-01,,monetary,late,2020-12-01,2023-12-01
ARIMA,test,12,all,2169.8504819234345,2187.0344046220966,34.75335283112418,42.17601361926521,7.997772893669977,4339.700963846869,1428.6571867140608,-9.291464051772733,0.3333333333333333,1.0,6,full,2025-01-01,2025-06-01,,monetary,late,2020-12-01,2023-12-01
ARIMA,validation,1,all,1644.3658371743302,1899.0901654829227,65.42980697662951,43.57847292656279,6.0609081728857355,1644.3658371743302,1403.6927093271822,-16.218415619020018,0.14285714285714285,0.21428571428571427,14,full,2021-02-01,2022-03-01,,monetary,late,2020-12-01,2023-12-01
ARIMA,validation,3,all,2118.6389728398917,2287.195147066857,88.77356724567069,56.12976133984582,7.809014256794118,2118.6389728398917,1756.819372023654,-13.27596104722786,0.08333333333333333,0.25,12,full,2021-04-01,2022-03-01,,monetary,late,2020-12-01,2023-12-01
ARIMA,validation,6,all,2167.265936696855,2240.5793299496054,96.32576858432823,61.81215549522364,7.988246612514752,2167.265936696855,1664.6731601456377,-10.69242010721672,0.1111111111111111,0.2222222222222222,9,full,2021-07-01,2022-03-01,,monetary,late,2020-12-01,2023-12-01
ARIMA,validation,12,all,2537.5736785488984,2540.362844396111,116.97745052375517,73.48063942751894,9.353150436429434,2537.5736785488984,1832.1825676828091,-10.00977438618905,0.0,0.6666666666666666,3,full,2022-01-01,2022-03-01,,monetary,late,2020-12-01,2023-12-01
BVAR,test,1,all,1652.4368002560468,1968.2298468028364,28.312297349477618,35.28073108453224,6.090656641869435,3303.702320585897,1449.0486927146537,-14.921114123888898,0.29411764705882354,0.29411764705882354,17,full,2024-02-01,2025-06-01,,monetary,late,2020-12-01,2023-12-01
BVAR,test,3,all,1955.1319344295446,2184.926574067746,32.442746270682925,40.59057078712476,7.206349616711017,3907.660692547695,1632.814709240155,-11.805274727514234,0.2,0.2,15,full,2024-04-01,2025-06-01,,monetary,late,2020-12-01,2023-12-01
BVAR,test,6,all,2654.6049838251906,2666.254644312991,42.9395905275653,54.73905281402932,9.784511863793707,5309.209967650381,2072.658938291614,-11.150927082078516,0.0,0.0,12,full,2024-07-01,2025-06-01,,monetary,late,2020-12-01,2023-12-01
BVAR,test,12,all,2850.4815733223822,2854.3595536621087,45.73076307809925,59.30318196747165,10.506486253750976,5700.9631466447645,2061.7429792687894,-10.141728294483444,0.0,0.5,6,full,2025-01-01,2025-06-01,,monetary,late,2020-12-01,2023-12-01
BVAR,validation,1,all,1436.4991724328722,1748.3952523433363,57.22313402312339,38.26337638353236,5.294740001107769,1436.4991724328722,1226.532849940257,-14.525907104016104,0.2857142857142857,0.5,14,full,2021-02-01,2022-03-01,,monetary,late,2020-12-01,2023-12-01
